--contingency
label
'Percentile_50_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
69, 1.00194721799536679008, -76.62844024599073122772, 0.00000000000000000000
70, 1.00344377643557747248, -70.75446220971618060958, 0.00000000000000000000
71, 0.99856590975757852924, -74.32126653346715272619, 0.00000000000000000000
72, 1.00151724270286046625, -71.33284579926704793706, 0.00000000000000000000
73, 0.99829888976871949957, -74.32634886517854511112, 0.00000000000000000000
74, 1.00415229645798786962, -76.35676825551031754458, 0.00000000000000000000
75, 1.00197876617641523644, -76.21290719279475922576, 0.00000000000000000000
76, 1.00109724447607528752, -82.36650166602966294249, 0.00000000000000000000
77, 1.00010979510822051175, -87.12974437866245125406, 0.00000000000000000000
78, 1.00064638566522878804, -71.12671431090403473263, 0.00000000000000000000
79, 0.99766095297843238043, -72.07020513014546736485, 0.00000000000000000000
80, 1.00173853713508842489, -76.05582652695009926447, 0.00000000000000000000
81, 0.98130988889483905524, -72.34394169034786159500, 0.00000000000000000000
82, 0.99797446012833068707, -78.50542385671354850274, 0.00000000000000000000
83, 0.99890415491895678812, -73.11646698217556661348, 0.00000000000000000000
84, 0.99638495193018372653, -75.05483795503261035265, 0.00000000000000000000
85, 1.00416889647546603292, -76.31565575776076570946, 0.00000000000000000000
86, 1.00111665597431276353, -80.15118175969141134374, 0.00000000000000000000
87, 1.00274800167397359907, -72.96400510696180674586, 0.00000000000000000000
88, 0.99871413879890824639, -82.39681161730156588874, 0.00000000000000000000
89, 1.00348819597525595881, -70.75330553859627968905, 0.00000000000000000000
90, 1.00225243908578565133, -76.10678616144771524432, 0.00000000000000000000
91, 0.99021331144182445083, -72.21460343568617190613, 0.00000000000000000000
92, 0.99622717966080520657, -80.85102530339034387907, 0.00000000000000000000
93, 0.99754660417774498882, -81.16472345034087254589, 0.00000000000000000000
94, 0.99785606999434550701, -83.38335736000495046483, 0.00000000000000000000
95, 1.00143823689520861109, -75.69809612255001241010, 0.00000000000000000000
96, 0.99865679755401204343, -84.57841971259169611130, 0.00000000000000000000
97, 0.99976524062246241442, -79.53375146443073617775, 0.00000000000000000000
98, 0.98838306622939109403, -64.71116059237147055683, 0.00000000000000000000
99, 0.99278147259422544479, -67.64554732237925804839, 0.00000000000000000000
100, 1.00171986978097704579, -71.89276730842341578409, 0.00000000000000000000
101, 0.99242388686546534338, -90.23658104229622267667, 0.00000000000000000000
102, 0.99809625354094522187, -73.37254614417132358994, 0.00000000000000000000
103, 1.00069952334966871810, -71.31805297315685265858, 0.00000000000000000000
104, 1.00745620419228232301, -89.20242709566147709666, 0.00000000000000000000
105, 1.00374354824203915193, -54.62572048531340840327, 0.00000000000000000000
106, 1.00541973227102654498, -65.06671008904649511351, 0.00000000000000000000
107, 1.00274279781418051982, -37.66437467759654822430, 0.00000000000000000000
108, 1.00100826906585260723, -44.17877864515465091699, 0.00000000000000000000
109, 1.00325919288689524578, -34.99882192096643507284, 0.00000000000000000000
110, 1.00024871684920579895, -31.52728456881321505989, 0.00000000000000000000
111, 1.00941542799837713495, -48.38320189215066591260, 0.00000000000000000000
112, 1.00506686482999052501, -31.47743674700777916087, 0.00000000000000000000
113, 1.00157846655821325399, -43.95126504633813624423, 0.00000000000000000000
114, 0.96925289064477893053, -70.67898869426940677840, 0.00000000000000000000
115, 1.00047479398093153158, -29.48463873011066382901, 0.00000000000000000000
116, 0.99479465934700250784, -35.91124320067110176069, 0.00000000000000000000
117, 1.00275566444611041739, -42.23813865590573612963, 0.00000000000000000000
118, 1.00349067362613530996, -63.21963959308595093489, 0.00000000000000000000
119, 1.00272443186685311645, -30.98484261623586988321, 0.00000000000000000000
120, 0.99518762533598625897, -41.19203736897751610968, 0.00000000000000000000
121, 0.99968705728790130394, -39.35210735087310496283, 0.00000000000000000000
122, 1.01485771904902488671, -38.50551144504759548681, 0.00000000000000000000
123, 1.00146123664895547734, -45.61316246807733421065, 0.00000000000000000000
124, 0.99844518144490224110, -45.58879027543407147505, 0.00000000000000000000
125, 1.03720886884270813155, -43.70479258130548316785, 0.00000000000000000000
126, 0.99666425243735079498, -31.36225699139038169960, 0.00000000000000000000
127, 0.99041508918055409794, -55.86712214882182081510, 0.00000000000000000000
128, 0.95851365513750064196, -57.23522302898592784004, 0.00000000000000000000
129, 1.01674713793957782748, -39.29442170079629192969, 0.00000000000000000000
130, 0.99948295768465833522, -36.75874274424452892163, 0.00000000000000000000
131, 1.00581207940154326863, -26.57435351752272723047, 0.00000000000000000000
132, 1.00274272640438710802, -45.02333575289229372629, 0.00000000000000000000
133, 1.00083725431029635367, -51.76491169146338933160, 0.00000000000000000000
134, 1.00117814475826394371, -51.86672308262049568839, 0.00000000000000000000
135, 1.00035641158707910847, -44.19714582206882624860, 0.00000000000000000000
136, 1.00111722222023269424, -36.94228536228943227115, 0.00000000000000000000
137, 1.01044665020796498034, -32.10905012411653558502, 0.00000000000000000000
138, 1.00306385631281669291, -34.25420787999520655376, 0.00000000000000000000
139, 0.98763402809830402873, -52.84635051197696498093, 0.00000000000000000000
140, 1.04606821536015304197, -52.87339295165506314333, 0.00000000000000000000
141, 0.98967566444570198581, -43.99219981526444911424, 0.00000000000000000000
142, 0.99269253315399474946, -43.66232131926925319476, 0.00000000000000000000
143, 1.00358010017989007778, -54.73737259912918773352, 0.00000000000000000000
144, 0.99824727816571134920, -37.82064938149623145591, 0.00000000000000000000
145, 1.00467519903081292654, -33.40077431722408363157, 0.00000000000000000000
146, 1.00692694840701846282, -51.32548518877540288941, 0.00000000000000000000
147, 0.99993439224347735461, -44.34997130714245372474, 0.00000000000000000000
148, 0.99037877628703696598, -36.18435652707537286688, 0.00000000000000000000
149, 1.01161857789406828267, -29.53211457665331707290, 0.00000000000000000000
150, 1.00116471616520552601, -49.05054687764913978754, 0.00000000000000000000
151, 0.98388415399783957227, -76.82225181739886465948, 0.00000000000000000000
152, 1.02289683129574382470, -66.92010739052228984747, 0.00000000000000000000
153, 1.00631928879759757756, -70.21598924095528104772, 0.00000000000000000000
154, 1.00374270517602792729, -52.64807527402599163224, 0.00000000000000000000
155, 1.00872550727518239810, -70.43196756236470434942, 0.00000000000000000000
156, 0.98378098231308475086, -77.53685362339162168155, 0.00000000000000000000
157, 1.00037818884207574399, -75.54364501062025283318, 0.00000000000000000000
158, 1.00762564311269953166, -73.62690577224088883668, 0.00000000000000000000
159, 1.02021186943568720196, -48.93661999858393585328, 0.00000000000000000000
160, 1.02186983035124989705, -48.14636862304362807663, 0.00000000000000000000
161, 0.97333301315498133022, -51.28044578833480926505, 0.00000000000000000000
162, 1.01566821360167724997, -48.81599071155668667643, 0.00000000000000000000
163, 1.01896295096466471541, -48.90890572184395779232, 0.00000000000000000000
164, 1.01692552432745597635, -49.54120247414331146274, 0.00000000000000000000
165, 1.01323081039690054972, -48.75792552851568473216, 0.00000000000000000000
166, 1.01323607288816908145, -185.23391648298880340917, 0.00000000000000000000
167, 0.98777759585038404921, -185.27583149886334012990, 0.00000000000000000000
168, 1.00484370141936096843, -183.56075482893390926620, 0.00000000000000000000
169, 1.03074653617666278649, -46.69329608725498559352, 0.00000000000000000000
170, 1.02965265849070219950, -43.19945323959792204960, 0.00000000000000000000
171, 1.01814382007950010589, -48.50531685601487907888, 0.00000000000000000000
172, 1.01198618674302687204, -48.73226969205121861251, 0.00000000000000000000
173, 1.00304748873246296625, -45.36086425737988747642, 0.00000000000000000000
174, 1.00190459890125205256, -67.09381787649951434105, 0.00000000000000000000
175, 0.98872093145947259618, -45.89896243810895271054, 0.00000000000000000000
176, 0.96921528365685616357, -52.22189630000158899747, 0.00000000000000000000
177, 0.98905511698008918842, -45.88863157928410174691, 0.00000000000000000000
178, 1.01506958952716996869, -50.09806121359236641410, 0.00000000000000000000
179, 0.99456918565263841003, -80.22775120213124466773, 0.00000000000000000000
180, 0.98046870871969438177, -50.87058145945793086184, 0.00000000000000000000
181, 1.00150417416710957319, -12.61495408390887895678, 0.00000000000000000000
182, 1.00298946874581429434, -21.49688881403729112662, 0.00000000000000000000
183, 0.99984070370681876749, -19.45320368171468317087, 0.00000000000000000000
184, 0.99307478935384119190, -29.72589612137126735547, 0.00000000000000000000
185, 1.00111186905947491255, -11.92977262194036214282, 0.00000000000000000000
186, 0.99749139792984764519, -15.27609528045093512105, 0.00000000000000000000
187, 0.99343778161676554728, -23.40160297284147361552, 0.00000000000000000000
188, 0.99949309137550235160, -21.59745992196540953501, 0.00000000000000000000
189, 1.00098439520796977931, -20.86810662494604073913, 0.00000000000000000000
190, 0.99565985376421239916, -7.33847676478059973704, 0.00000000000000000000
191, 0.99643431065988985473, -7.25031072867764603274, 0.00000000000000000000
192, 1.00163168916765354943, -16.39543975090571592546, 0.00000000000000000000
193, 0.99990937605155394419, -19.46500575132907329134, 0.00000000000000000000
194, 1.00779442928230023035, -16.59039733688204165674, 0.00000000000000000000
195, 1.00522435478887017801, -17.55396298179904235326, 0.00000000000000000000
196, 0.99955240273052481381, -19.66465362419435436436, 0.00000000000000000000
197, 0.99661205712474343343, -22.04252500576808060373, 0.00000000000000000000
198, 1.00021213181060009134, -8.62683047573860406487, 0.00000000000000000000
199, 0.99424814958658735975, -13.25209228346379042307, 0.00000000000000000000
200, 1.00917368020016917640, -18.82293590336943012176, 0.00000000000000000000
201, 1.00021086944996762114, -15.08982704141804198628, 0.00000000000000000000
202, 1.00089602541440170214, -21.59095737502802236918, 0.00000000000000000000
203, 0.99885138943836893066, -21.61094310203743518173, 0.00000000000000000000
204, 1.01584469404698607420, -11.49747779888877197152, 0.00000000000000000000
205, 0.99816696602802634786, -21.69063737937561597846, 0.00000000000000000000
206, 1.00170528858976060071, -16.08590602703071681390, 0.00000000000000000000
207, 1.00049909610632226098, -12.79483353701216863385, 0.00000000000000000000
208, 0.96894687028169368403, -55.37526184244531179957, 0.00000000000000000000
209, 1.00516716032749475751, -40.60457325836566155886, 0.00000000000000000000
210, 0.98989962314791235531, -46.59275957067490736563, 0.00000000000000000000
211, 0.98046744853545808596, -59.20273231645414568902, 0.00000000000000000000
212, 1.00043493873664801619, -51.69322467890448535854, 0.00000000000000000000
213, 1.02381150246996233122, -52.63225059868856448020, 0.00000000000000000000
214, 1.00858067134530005049, 7.39036431762923573530, 0.00000000000000000000
215, 0.99332134765863067116, 6.23412672014790114616, 0.00000000000000000000
216, 0.99020594028419406385, -31.52952228163215409040, 0.00000000000000000000
217, 0.96075756992909089327, -32.07461868587711961709, 0.00000000000000000000
218, 1.00614021647350049271, -28.01898084976964398152, 0.00000000000000000000
219, 1.00274495130750485039, -30.39762220692792027421, 0.00000000000000000000
220, 1.01622364477500859437, -37.48602714689123871494, 0.00000000000000000000
221, 0.99494051507731140482, -1.01971779735138667888, 0.00000000000000000000
222, 0.99563041161272136659, -18.35291644395526589051, 0.00000000000000000000
223, 0.99151608949483904798, -32.01559055298980638327, 0.00000000000000000000
224, 0.99580772743429846194, 6.51057005369803309947, 0.00000000000000000000
225, 1.00180587609661175819, 0.82479098818438734142, 0.00000000000000000000
226, 1.00846346005129028356, -32.87005939686725497495, 0.00000000000000000000
227, 1.00224534088064309856, -26.79059077424770407561, 0.00000000000000000000
228, 0.99681827466900307932, -41.45647092815097067842, 0.00000000000000000000
229, 1.00477445562423195469, 12.12180151639524616769, 0.00000000000000000000
230, 1.00230481917335745301, -8.33132535750645786266, 0.00000000000000000000
231, 0.99966532373999450467, 13.71961516352974363997, 0.00000000000000000000
232, 0.99806699460557457559, 15.47326926126365975733, 0.00000000000000000000
233, 1.00474626146455991993, -7.44941732128314093586, 0.00000000000000000000
234, 1.01630833196895453696, -27.00680020009420800875, 0.00000000000000000000
235, 1.00106107482785944285, -11.11786399750480036630, 0.00000000000000000000
236, 1.00049037731405987550, 4.23276725289100674843, 0.00000000000000000000
237, 1.00236970178868833870, 4.16342095739159745449, 0.00000000000000000000
238, 0.99946829056170616301, -34.06619567190015374081, 0.00000000000000000000
239, 1.00578252777201138102, -27.91024093928778526674, 0.00000000000000000000
240, 0.99740311062016651089, -41.15262198433856610791, 0.00000000000000000000
241, 1.02456628007000816183, -5.55780217969796019872, 0.00000000000000000000
242, 1.00052617081753103534, -6.24446027500078582051, 0.00000000000000000000
243, 0.99780878252970994780, -27.19930780745868048598, 0.00000000000000000000
244, 1.00241447241642922528, -29.41223891035407689287, 0.00000000000000000000
245, 1.00636280692578239382, -26.64059836824483440409, 0.00000000000000000000
246, 0.99016347448790342778, -10.72726658565442825477, 0.00000000000000000000
247, 0.99070696785307499344, -31.84707129856485607888, 0.00000000000000000000
248, 1.00484998433572192411, -27.95242674130211923966, 0.00000000000000000000
249, 1.00181485706523942802, -16.94905951897949236695, 0.00000000000000000000
250, 0.96754901588273889423, -31.78009337170808024098, 0.00000000000000000000
251, 1.00195910011574706999, -8.49551229997943657679, 0.00000000000000000000
252, 0.98868951544811400911, -29.45161374150668720517, 0.00000000000000000000
253, 1.00017398160074244551, 18.16757023171165030817, 0.00000000000000000000
254, 0.99743680320862504463, -7.22169793570177009912, 0.00000000000000000000
255, 0.99664952323485900276, 18.40507754535788009775, 0.00000000000000000000
256, 1.00323984971800039823, -7.88279269043798436201, 0.00000000000000000000
257, 0.99447799453375718137, -28.02745447165357717267, 0.00000000000000000000
258, 1.00694186934791174437, -35.06812100739931992166, 0.00000000000000000000
259, 0.99666273230100643765, -37.75827606503646194369, 0.00000000000000000000
260, 0.99624558753154557333, 13.85641560512988590403, 0.00000000000000000000
261, 0.99559348506840672499, -27.99677145061907168611, 0.00000000000000000000
262, 1.00735980923812551424, -31.78371558082240255771, 0.00000000000000000000
263, 1.00187691065538242441, -29.65837236874331139802, 0.00000000000000000000
264, 1.00594719255190656604, -32.79983007824587559753, 0.00000000000000000000
265, 1.00071619247322951551, -6.10596041232342301441, 0.00000000000000000000
266, 1.00874995470110473406, -26.32320053657663905256, 0.00000000000000000000
267, 0.99920432202496833884, -27.31355480411278691122, 0.00000000000000000000
268, 1.00691678713451349125, -25.63391325574565016154, 0.00000000000000000000
269, 1.00047326452597018509, -9.32211181403894961761, 0.00000000000000000000
270, 1.00683717374507897269, -0.37161661147324481780, 0.00000000000000000000
271, 1.00083221972718972026, -7.48646957747048436005, 0.00000000000000000000
272, 1.00653280793284372052, -33.71507819527328564391, 0.00000000000000000000
273, 1.00308543789672133251, -33.01460164878405123545, 0.00000000000000000000
274, 1.00122042502086050497, -5.82299733606734282176, 0.00000000000000000000
275, 0.99556324453105893291, -27.87744767697391523598, 0.00000000000000000000
276, 1.00601664227965126308, 3.79306970216338124047, 0.00000000000000000000
277, 1.01805734289286609062, -27.04795605330476959693, 0.00000000000000000000
278, 0.99709202626273119030, -34.33141496490447508450, 0.00000000000000000000
279, 0.99274133215416071607, -34.55315259351647227959, 0.00000000000000000000
280, 1.00283876303637597971, -30.11856908321888326441, 0.00000000000000000000
281, 0.99947750724853179349, -34.06556077617869959795, 0.00000000000000000000
282, 1.00005991392524440364, -9.42680367280211584102, 0.00000000000000000000
283, 1.00015756869034144749, -33.97323126480451094267, 0.00000000000000000000
284, 0.99629858156545370029, -32.57462787076644872286, 0.00000000000000000000
285, 1.00949355100382920369, -5.79982314131201981411, 0.00000000000000000000
286, 1.00197914609162896937, -6.91533808239183045430, 0.00000000000000000000
287, 0.99825478574854809022, -39.38691895691228950227, 0.00000000000000000000
288, 0.99661477333667258804, 19.11626859527493138557, 0.00000000000000000000
289, 1.00276728733241382585, 13.97213002989178676216, 0.00000000000000000000
290, 0.99928003358317107896, -8.63281550147728360400, 0.00000000000000000000
291, 1.00343167147501621805, -38.55993070146176648905, 0.00000000000000000000
292, 1.01390127841758603822, -37.84335966286975860839, 0.00000000000000000000
293, 0.98100831105151764522, -32.45309694243243825440, 0.00000000000000000000
294, 1.01075173100306647811, -36.82047255207831426560, 0.00000000000000000000
295, 1.01394616324292985432, 29.30787110692180874594, 0.00000000000000000000
296, 0.99984041433331150017, -2.34138902092715728287, 0.00000000000000000000
297, 1.01178088999919557622, -36.35883217587675630966, 0.00000000000000000000
298, 0.99902008144834808512, -6.64885833191614672444, 0.00000000000000000000
299, 1.00009210799087311372, -36.12703569695537453299, 0.00000000000000000000
300, 1.00293536887038392535, -35.98113660390267654066, 0.00000000000000000000
301, 0.99854743228272346833, -6.88738047881085435620, 0.00000000000000000000
302, 1.00170371717244388599, -6.89025602247665691635, 0.00000000000000000000
303, 1.00157460626076821875, -67.67191237457068098138, 0.00000000000000000000
304, 1.00026475037281836755, -39.25527914829504538829, 0.00000000000000000000
305, 1.01401709948454832322, -37.82674664776835271596, 0.00000000000000000000
306, 0.99254836137054469614, -40.55085888602498300770, 0.00000000000000000000
307, 0.99572135675411854727, -25.38547390827959659987, 0.00000000000000000000
308, 1.01030081457852349835, 1.87790687830966018801, 0.00000000000000000000
309, 1.00824779064948466534, -17.85172966912302428000, 0.00000000000000000000
310, 0.99562039729700191337, -6.86006114576477710187, 0.00000000000000000000
311, 0.97923264854224045806, -37.22607832132828775684, 0.00000000000000000000
312, 0.99887048388463350879, -27.69887122421778968828, 0.00000000000000000000
313, 1.00962099898434409795, -22.55463805331898541340, 0.00000000000000000000
314, 1.00103561142115760063, -38.17270992365881454589, 0.00000000000000000000
315, 0.99086281814241605748, -39.14955704985565176912, 0.00000000000000000000
316, 1.00390207026333144746, -33.40905570735971252816, 0.00000000000000000000
317, 1.00547945308268693587, -20.69976735017257141180, 0.00000000000000000000
318, 0.99753101143210409774, -27.17483595714941202459, 0.00000000000000000000
319, 1.00769873162875733819, -32.69797792417418236255, 0.00000000000000000000
320, 1.00536663272785986578, -33.23548547302147682103, 0.00000000000000000000
321, 0.99147509626662810867, -39.26588744453790980060, 0.00000000000000000000
322, 1.00759833090147465917, -29.22329000576551294444, 0.00000000000000000000
323, 0.99961308702246720603, -25.30946527064183726452, 0.00000000000000000000
324, 0.99402947122757356890, -35.46832954888965616647, 0.00000000000000000000
325, 1.00343434200506265164, -33.77371424858785786682, 0.00000000000000000000
326, 1.00177823829246737120, -15.95703953666986940618, 0.00000000000000000000
327, 1.00476199423681400447, -147.08500864376725303373, 0.00000000000000000000
328, 1.00782661361408187872, -148.89736081066686779195, 0.00000000000000000000
329, 1.00672705221402125630, -156.97341502045216543593, 0.00000000000000000000
330, 0.99087105808992770317, -92.91668078565358257492, 0.00000000000000000000
331, 0.99227612619496941004, -92.68176456210700564498, 0.00000000000000000000
332, 1.00981424048273038530, -150.19904766631321990644, 0.00000000000000000000
333, 1.01512151098053893250, -76.04194956792451876026, 0.00000000000000000000
334, 0.99479625435052554394, -76.80689075440271551543, 0.00000000000000000000
335, 1.00047647622482327456, -76.91190755981487825466, 0.00000000000000000000
336, 0.99251730679987693051, -73.44670136874746901867, 0.00000000000000000000
337, 0.99698573996679562548, -99.64150569297677861869, 0.00000000000000000000
338, 1.00999718178455100137, -74.04762588914626064707, 0.00000000000000000000
339, 1.00273678054207771027, -68.16473034378287820800, 0.00000000000000000000
340, 0.99817294809562806535, -71.11218820291821884894, 0.00000000000000000000
341, 1.00038337271224775371, -73.35954826383816396174, 0.00000000000000000000
342, 0.99656369321412419104, -83.77921485103954069018, 0.00000000000000000000
343, 0.99894543518642509028, -77.64044003455495612798, 0.00000000000000000000
344, 0.99802515749386577770, -69.56293684320519332687, 0.00000000000000000000
345, 0.99748493842787810948, -73.29875361841727965384, 0.00000000000000000000
346, 1.00894832428280323278, -78.22494148415080417180, 0.00000000000000000000
347, 0.99821074965560596670, -67.66162054841942108396, 0.00000000000000000000
348, 0.99670490799260602621, -64.95973005800777855256, 0.00000000000000000000
349, 0.99788084230421536525, -64.77757812040084672844, 0.00000000000000000000
350, 0.99849092975495901126, -74.43840743864332409885, 0.00000000000000000000
351, 1.00263260780101082226, -73.65230799058905120091, 0.00000000000000000000
352, 0.99962573485403360962, -81.23752360953650963893, 0.00000000000000000000
353, 0.99975308880217073071, -79.71626905845656096972, 0.00000000000000000000
354, 0.99630770424925574336, -88.59604071023687765774, 0.00000000000000000000
355, 0.99975381007621111351, -84.75442025071187401863, 0.00000000000000000000
356, 1.00051789210184272072, -84.48590524326942841071, 0.00000000000000000000
357, 0.99683311568240373646, -82.28985920606508841502, 0.00000000000000000000
358, 0.99978588141031632386, -14.88708049974365543733, 0.00000000000000000000
359, 1.00052454729889306329, -84.42537114025751066038, 0.00000000000000000000
360, 1.00219168546165948719, -66.16565322321402220496, 0.00000000000000000000
361, 1.00778526473157792331, -26.78432580294784415287, 0.00000000000000000000
362, 1.00000000030000002482, -0.09848693050000000004, 0.00000000000000000000
363, 1.00275624635881688285, -76.31046846446220399685, 0.00000000000000000000
364, 1.00000000030000002482, -0.03266583599999999671, 0.00000000000000000000
365, 0.99935590656523209940, -82.34332489511587027664, 0.00000000000000000000
366, 0.99829544215708765353, -84.90249525738499869476, 0.00000000000000000000
367, 0.99809688121848338938, -80.64904766938806801591, 0.00000000000000000000
368, 0.99836273601379854625, -82.57240113019152261131, 0.00000000000000000000
369, 1.00080930319947913887, -79.43468368731659268178, 0.00000000000000000000
370, 0.99981754478739681691, -82.08860479012939492804, 0.00000000000000000000
371, 0.99695750790575055067, -78.73771498062066598322, 0.00000000000000000000
372, 0.99458144659109049002, -82.75253479854873717159, 0.00000000000000000000
373, 0.99979520164178936614, -81.42823803978252783509, 0.00000000000000000000
374, 1.00118152015843797642, -82.42185552673990400763, 0.00000000000000000000
375, 1.00068049455533936154, -82.78696137377892227960, 0.00000000000000000000
376, 1.00095796233431366673, -82.89085701610956391505, 0.00000000000000000000
377, 1.00365600634504859023, -81.09252224717353385586, 0.00000000000000000000
378, 0.99884691139241366109, -82.09180582690390792777, 0.00000000000000000000
379, 0.99552192276984019514, -81.17286203707328695600, 0.00000000000000000000
380, 0.99901346252005085447, -83.07512267627687663207, 0.00000000000000000000
381, 0.99840525594969498080, -84.67870976629977519679, 0.00000000000000000000
382, 0.99929989935456065009, -83.86259544522434339342, 0.00000000000000000000
383, 0.99923570738588285423, -85.67683434083703275519, 0.00000000000000000000
384, 1.00076325814557165472, -72.10367257637277305093, 0.00000000000000000000
385, 1.00033092603693041234, -84.57345273254739481672, 0.00000000000000000000
386, 0.99827337379575920018, -84.26585345461045051252, 0.00000000000000000000
387, 0.99948772531888829818, -82.10071855787323613640, 0.00000000000000000000
388, 1.00019459565625612463, -78.84573049202487027287, 0.00000000000000000000
389, 1.00122938538429395727, -83.51342970105130802949, 0.00000000000000000000
390, 0.99846752324085630281, -70.09654836713086467626, 0.00000000000000000000
391, 1.00070336276000615428, -79.16028701197438977033, 0.00000000000000000000
392, 1.00255309642905920953, -77.07881315911930641960, 0.00000000000000000000
393, 1.00302686258779272244, -76.85509698643647880090, 0.00000000000000000000
394, 1.00073540891405188269, -77.64738146794664430672, 0.00000000000000000000
