--contingency
label
'Percentile_50_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
146, 1.00694169508699138404, -51.56406626132682191610, 0.00000000000000000000
147, 1.00011424779683011366, -44.59285147689347184041, 0.00000000000000000000
148, 0.99043751628578968749, -36.41611306635489597738, 0.00000000000000000000
149, 1.01172002417516848638, -29.76607204913667104051, 0.00000000000000000000
150, 1.00126319298256261092, -49.28164080352828335663, 0.00000000000000000000
151, 0.98444393519961925776, -76.92322931222282988983, 0.00000000000000000000
152, 1.02425460200579432346, -67.07203955122791683152, 0.00000000000000000000
153, 1.00768001653967353981, -70.35433522738838973964, 0.00000000000000000000
154, 1.00375640129674925660, -52.77435288434390514567, 0.00000000000000000000
155, 1.00981689199392454803, -70.56541179467225788358, 0.00000000000000000000
156, 0.98424013567421952953, -77.63392623085182719933, 0.00000000000000000000
157, 1.00077965075497643532, -75.64901410964996841813, 0.00000000000000000000
158, 1.00776701638234067460, -73.72564884144502173058, 0.00000000000000000000
159, 1.02023565959940487602, -49.05367359853725872654, 0.00000000000000000000
160, 1.02191986653928146289, -48.26435439083059719678, 0.00000000000000000000
161, 0.97337253891531816397, -51.39773152628148977783, 0.00000000000000000000
162, 1.01570579995968879317, -48.93346406052518204888, 0.00000000000000000000
163, 1.01899058324569335987, -49.02605822149743630689, 0.00000000000000000000
164, 1.01698771050453151688, -49.66447259023244242826, 0.00000000000000000000
165, 1.01324409849129293271, -48.87320354711210512733, 0.00000000000000000000
166, 1.01302194047410742961, -185.32517223023066321730, 0.00000000000000000000
167, 0.98761971643330159765, -185.37153405468632172415, 0.00000000000000000000
168, 1.00477432070022421051, -183.65940548899109785452, 0.00000000000000000000
169, 1.03082725205231429122, -46.81204204465323215345, 0.00000000000000000000
170, 1.02983806538075484127, -43.32220065317676471750, 0.00000000000000000000
171, 1.01818794527513833970, -48.62303910340006751767, 0.00000000000000000000
172, 1.01201337568456151139, -48.84842578245751809618, 0.00000000000000000000
173, 1.00322443318312370941, -45.48230833227051306267, 0.00000000000000000000
174, 1.00171855986065616584, -67.31473414268121757686, 0.00000000000000000000
175, 0.98889145186785032404, -46.01946662000049315111, 0.00000000000000000000
176, 0.96920079008319426350, -52.33836169240890257015, 0.00000000000000000000
177, 0.98922649062984047141, -46.00923514969445449196, 0.00000000000000000000
178, 1.01507931463885769929, -50.21608870032303428843, 0.00000000000000000000
179, 0.99433211803632259862, -80.41936728959026936536, 0.00000000000000000000
180, 0.98050790197171600049, -50.98789934614869423513, 0.00000000000000000000
181, 1.00157881320979336159, -13.56136105761006938053, 0.00000000000000000000
182, 1.00334669308675605848, -22.43812860887807403287, 0.00000000000000000000
183, 0.99979238970281525400, -20.41105553881070022726, 0.00000000000000000000
184, 0.99434366360618631209, -30.68809314148176881076, 0.00000000000000000000
185, 1.00101022397451733248, -12.85233399507362861414, 0.00000000000000000000
186, 0.99738233818078059212, -16.22870256256333121314, 0.00000000000000000000
187, 0.99415839921865445383, -24.36416351184385220563, 0.00000000000000000000
188, 0.99962797311899020958, -22.51531952334604369526, 0.00000000000000000000
189, 1.00167992800192506841, -21.82831512988312638868, 0.00000000000000000000
190, 0.99717923365950633663, -8.32884165507094387237, 0.00000000000000000000
191, 0.99795226874842313247, -8.24094062605009192168, 0.00000000000000000000
192, 1.00151861559227617349, -17.34568772063288477625, 0.00000000000000000000
193, 0.99990424018763834901, -20.42391842705039550765, 0.00000000000000000000
194, 1.00788971687254735876, -17.53177841955366744742, 0.00000000000000000000
195, 1.00504358186093090133, -18.50939449923295043732, 0.00000000000000000000
196, 1.00053564289777474627, -20.63072822615923840317, 0.00000000000000000000
197, 0.99733094884843598305, -23.00669891392979593547, 0.00000000000000000000
198, 1.00006539787340442693, -9.55661947336322725732, 0.00000000000000000000
199, 0.99427201023164635263, -14.19694131183478091884, 0.00000000000000000000
200, 1.00909928888957578508, -19.78488149954183938917, 0.00000000000000000000
201, 1.00009084691240746068, -16.04256393608390496297, 0.00000000000000000000
202, 1.00112929173262288352, -22.51851955291829199268, 0.00000000000000000000
203, 0.99954785183644601076, -22.57608896960601896353, 0.00000000000000000000
204, 1.01572313661912261296, -12.46212145278101601775, 0.00000000000000000000
205, 0.99877279715953504180, -22.65215180172759801280, 0.00000000000000000000
206, 1.00167753905779233214, -17.02898142664859904016, 0.00000000000000000000
207, 1.00051420721415351700, -13.73791017640924572163, 0.00000000000000000000
208, 0.96895321201804818223, -56.10306094249133934682, 0.00000000000000000000
209, 1.00557884922744711353, -41.27316353521005964922, 0.00000000000000000000
210, 0.99011104409775230195, -47.27584930990077083379, 0.00000000000000000000
211, 0.98044746935324789128, -59.91071192668260891878, 0.00000000000000000000
212, 1.00046131498256163361, -52.41158287861607334435, 0.00000000000000000000
213, 1.02381739956094786059, -53.36011114047073533584, 0.00000000000000000000
214, 1.00884209971249938498, 7.20511263486632547171, 0.00000000000000000000
215, 0.99358698896797370548, 6.04948312452223291302, 0.00000000000000000000
216, 0.98978178958205575988, -31.96158265494846872912, 0.00000000000000000000
217, 0.96028660450289893280, -32.37271706389289960271, 0.00000000000000000000
218, 1.00554906601060833893, -28.31644683853811983454, 0.00000000000000000000
219, 1.00100499309233059719, -30.72613022702392271412, 0.00000000000000000000
220, 1.01392211005745003227, -37.98681874068389419108, 0.00000000000000000000
221, 0.99507803910533199065, -1.20791546461902288279, 0.00000000000000000000
222, 0.99470341871849299320, -18.57230337920470830682, 0.00000000000000000000
223, 0.99132011201636771602, -32.42696568792910483126, 0.00000000000000000000
224, 0.99607269093142214444, 6.32577929281680528817, 0.00000000000000000000
225, 1.00195341355576594822, 0.63686698081909010050, 0.00000000000000000000
226, 1.00856463718439948174, -33.23641819951242837305, 0.00000000000000000000
227, 1.00054792422179228417, -27.07327994576034058127, 0.00000000000000000000
228, 0.99728292529180884163, -41.81763175364885398722, 0.00000000000000000000
229, 1.00483869249689061753, 11.93696608828176231043, 0.00000000000000000000
230, 1.00225181667632945448, -8.49474896988682814936, 0.00000000000000000000
231, 0.99971497543123422069, 13.53668641957704288359, 0.00000000000000000000
232, 0.99810347067540172716, 15.29213976555455722917, 0.00000000000000000000
233, 1.00470804198962015974, -7.60909742030791935719, 0.00000000000000000000
234, 1.01597834598605940570, -27.29870652508953199344, 0.00000000000000000000
235, 1.00081173759575148274, -11.29858733854696239973, 0.00000000000000000000
236, 1.00079173842476709666, 4.13191504419997723829, 0.00000000000000000000
237, 1.00256975834857331442, 3.97689114383525543772, 0.00000000000000000000
