--contingency
label
'Monument_wildfire_data_SD_2'
--bus section
i, v(p.u.), theta(deg), bcs(MVAR at v = 1 p.u.)
314, 1.00126220746615479662, -37.48719572905464758605, 0.00000000000000000000
315, 0.99109187286237498959, -38.46359708070052363382, 0.00000000000000000000
316, 1.00376509689409521009, -32.58315198006599189284, 0.00000000000000000000
317, 1.00560866840680351864, -21.00786443560492955385, 0.00000000000000000000
318, 0.99792180660935003722, -27.32888731664836612367, 0.00000000000000000000
319, 1.00752306907885169629, -32.00640159258576034063, 0.00000000000000000000
320, 1.00521617997181667015, -32.40805329781601784589, 0.00000000000000000000
321, 0.99158726805791908010, -39.52170293675650469822, 0.00000000000000000000
322, 1.00614598885053307953, -29.07842618033303239145, 0.00000000000000000000
323, 0.99977386843193782884, -25.61888438401729928273, 0.00000000000000000000
324, 0.99285708942904937757, -35.03410069205231280876, 0.00000000000000000000
325, 1.00336416197119260296, -32.90430017556614217256, 0.00000000000000000000
326, 1.00122977713317062864, -16.14652248827125902153, 0.00000000000000000000
327, 1.00447536254427616242, -147.84407632613232408403, 0.00000000000000000000
328, 1.00777625776726309503, -149.66257267738663472301, 0.00000000000000000000
329, 1.00673436626337475808, -157.73860978492325557454, 0.00000000000000000000
330, 0.99033750400980125050, -93.74860358622029821163, 0.00000000000000000000
331, 0.99174487504922348435, -93.51346872254744369002, 0.00000000000000000000
332, 1.00993569608400290960, -150.96851900174073080052, 0.00000000000000000000
333, 1.01511819678545056611, -76.74166524345108086891, 0.00000000000000000000
334, 0.99479672560274801096, -77.50660243432821516762, 0.00000000000000000000
335, 1.00047500189467220011, -77.61147497529024974483, 0.00000000000000000000
336, 0.99251982943333072473, -74.14648697832335244584, 0.00000000000000000000
337, 0.99697003501072312126, -100.34197045811477266852, 0.00000000000000000000
338, 1.00999365717153111177, -74.74732199053799774902, 0.00000000000000000000
339, 1.00272996289105575940, -68.86433734639014403456, 0.00000000000000000000
340, 0.99816912838738758307, -71.81185565918890745252, 0.00000000000000000000
341, 0.99984206515094364853, -57.34838898015631514227, 0.00000000000000000000
342, 0.99680841545494947020, -69.23534093534874500619, 0.00000000000000000000
343, 0.99926615244012106931, -60.94841963457297850937, 0.00000000000000000000
344, 0.99711810171568671102, -58.15806423096442756560, 0.00000000000000000000
345, 0.99683294092768559569, -55.25385520657993509985, 0.00000000000000000000
346, 1.00898401997220110715, -58.38972463022579972858, 0.00000000000000000000
347, 0.99610601559454825527, -53.23851287999267611895, 0.00000000000000000000
348, 0.99392003564696085327, -52.31663441590856677976, 0.00000000000000000000
349, 0.99581445487115938242, -52.14575453174906982667, 0.00000000000000000000
350, 0.99881400957952048980, -59.85153758780790411720, 0.00000000000000000000
351, 1.00260593400988984314, -58.71052272073998778978, 0.00000000000000000000
352, 0.99958741566842335136, -56.29597559723497113282, 0.00000000000000000000
353, 0.99934335092360981889, -56.18778704701782089614, 0.00000000000000000000
354, 0.99738681773868964608, -59.71078652576387213458, 0.00000000000000000000
355, 0.99983442949932921362, -64.83373737189120333824, 0.00000000000000000000
356, 1.00039279919387880113, -58.34721899025480951195, 0.00000000000000000000
357, 0.99777896899950657694, -62.41689974726919842851, 0.00000000000000000000
358, 1.00025532401302452712, -14.37834095371121634344, 0.00000000000000000000
359, 1.00123683499893134652, -57.77264150095643913119, 0.00000000000000000000
360, 1.00283529505696900053, -56.28506231552249516881, 0.00000000000000000000
361, 1.00719896704280076349, -26.40511119642247805928, 0.00000000000000000000
362, 1.00168033831722835814, -57.94424231157600502229, 0.00000000000000000000
363, 1.00182150820847848394, -55.53140501448024224374, 0.00000000000000000000
364, 0.99925578865120445737, -56.94811181371354535941, 0.00000000000000000000
365, 0.99915411486182637013, -62.25601141324087706153, 0.00000000000000000000
366, 0.99846812590163724899, -64.96419651081282609084, 0.00000000000000000000
367, 0.99574132349684763010, -56.48382673132876874433, 0.00000000000000000000
368, 0.99802937477589159787, -61.61747205865653853607, 0.00000000000000000000
369, 1.00006327755330026719, -55.93548417524811355861, 0.00000000000000000000
370, 0.99931267502539766756, -62.18845230371633192590, 0.00000000000000000000
371, 0.99736909064794754265, -64.19413254415675851305, 0.00000000000000000000
372, 0.99434157699442149436, -62.22342374368385264916, 0.00000000000000000000
373, 0.99981466218498815657, -61.38796477289352537809, 0.00000000000000000000
374, 1.00103586217137530134, -62.46878207671832683445, 0.00000000000000000000
375, 1.00120635072589569958, -56.56991231764694560979, 0.00000000000000000000
376, 1.00098919542560360618, -61.96191079028591275346, 0.00000000000000000000
377, 1.00381672883417860653, -56.02773323209793687738, 0.00000000000000000000
378, 0.99979153219228145133, -62.25105810678761031340, 0.00000000000000000000
379, 0.99535302603774866714, -61.16442383667177296047, 0.00000000000000000000
380, 0.99924055533249500627, -63.33058707112471807932, 0.00000000000000000000
381, 0.99851812316090116095, -64.73927522092604647241, 0.00000000000000000000
382, 0.99918920843968861423, -63.23710199832307665702, 0.00000000000000000000
383, 0.99934388503649351776, -65.17580705081944358881, 0.00000000000000000000
384, 1.00057650171358325508, -51.36267881219377073876, 0.00000000000000000000
385, 1.00015782033339983847, -64.13908190701171463388, 0.00000000000000000000
386, 0.99827904956440216555, -63.86720067203020789748, 0.00000000000000000000
387, 0.99927935219842134451, -62.04834928008038019698, 0.00000000000000000000
388, 1.00023422175223153374, -58.77192475446675956618, 0.00000000000000000000
389, 1.00111948956118901322, -63.58037752932519026672, 0.00000000000000000000
390, 0.99828553239926387519, -52.59739628781387921208, 0.00000000000000000000
391, 0.99860447023275777934, -56.57434985207931532614, 0.00000000000000000000
392, 1.00210525496111091392, -57.24870527290505606288, 0.00000000000000000000
