--base
--Active power constraint
Bus, sum_pg, pd, gsh, v_n, gshvn2, sum_p_li, sum_p_ti, pslackm_n, pslackp_n, p_relax
4510, NaN, -0.0000000000, 0.0000000000, 1.0511122522, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4511, NaN, -0.0000000000, 0.0000000000, 1.0550069075, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4512, NaN, -0.0000000000, 0.0000000000, 1.0555841439, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4513, NaN, -0.0000000000, 0.0000000000, 1.0506621739, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4514, NaN, -0.0427088500, 0.0000000000, 1.0405247273, -0.0000000000, -0.0427088499, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4515, NaN, -0.0000000000, 0.0000000000, 1.0415112554, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4516, NaN, -0.0000000000, 0.0000000000, 1.0407390838, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4517, NaN, -0.0820079100, 0.0000000000, 1.0599692032, -0.0000000000, -0.0820079099, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4518, 0.0000000000, -0.0000000000, 0.0000000000, 1.0599993874, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4519, NaN, -0.0640274300, 0.0000000000, 1.0599760959, -0.0000000000, -0.0640274299, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4520, NaN, -0.0206759300, 0.0000000000, 1.0591187682, -0.0000000000, -0.0206759299, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4521, NaN, -0.0000000000, 0.0000000000, 1.0578801531, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4522, NaN, -0.0000000000, 0.0000000000, 1.0491483710, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4523, NaN, -0.0000000000, 0.0000000000, 1.0496317458, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4524, NaN, -0.0000000000, 0.0000000000, 1.0553699580, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4525, NaN, -0.0000000000, 0.0000000000, 1.0561226745, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4526, NaN, -0.0000000000, 0.0000000000, 1.0471830687, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4527, NaN, -0.1201160000, 0.0000000000, 1.0509744477, -0.0000000000, -0.1201159999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4528, NaN, -0.0000000000, 0.0000000000, 1.0509887953, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4529, NaN, -0.0000000000, 0.0000000000, 1.0595295013, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4530, NaN, -0.0000000000, 0.0000000000, 1.0483150747, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4531, NaN, -0.2302448000, 0.0000000000, 1.0540471240, -0.0000000000, -0.2302447999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4532, 0.0000000000, -0.0000000000, 0.0000000000, 1.0547292131, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4533, NaN, -0.0000000000, 0.0000000000, 1.0576599544, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4534, 0.0000000000, -0.0000000000, 0.0000000000, 1.0591086235, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4535, NaN, -0.0000000000, 0.0000000000, 1.0363512844, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4536, NaN, -0.0492878800, 0.0000000000, 1.0344856679, -0.0000000000, -0.0492878799, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4537, NaN, -0.0000000000, 0.0000000000, 1.0182574480, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4538, NaN, -0.0000000000, 0.0000000000, 1.0594291667, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4539, NaN, -0.0000000000, 0.0000000000, 1.0559173632, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4540, NaN, -0.0000000000, 0.0000000000, 1.0555467095, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4541, NaN, -0.0000000000, 0.0000000000, 1.0550387589, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4542, 0.0000000000, -0.0000000000, 0.0000000000, 1.0578714549, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4543, NaN, -0.0000000000, 0.0000000000, 1.0557547849, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4544, NaN, -0.0000000000, 0.0000000000, 1.0585981799, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4545, NaN, -0.0000000000, 0.0000000000, 1.0569529525, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4546, NaN, -0.0000000000, 0.0000000000, 1.0569220839, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4547, NaN, -0.0000000000, 0.0000000000, 1.0426107717, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4548, NaN, -0.0000000000, 0.0000000000, 1.0426143365, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4549, NaN, -0.0000000000, 0.0000000000, 1.0575037117, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4550, NaN, -0.0000000000, 0.0000000000, 1.0347324287, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4551, NaN, -0.0171684100, 0.0000000000, 1.0303252456, -0.0000000000, -0.0171684099, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4552, NaN, -0.0000000000, 0.0000000000, 1.0309554754, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4553, NaN, -0.0000000000, 0.0000000000, 1.0306194678, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4554, NaN, -0.0000000000, 0.0000000000, 1.0321620793, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4555, 0.0000000000, -0.0000000000, 0.0000000000, 1.0599996106, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4556, NaN, -0.0000000000, 0.0000000000, 1.0055423378, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4557, 0.0000000000, -0.3588998000, 0.0000000000, 1.0396776519, -0.0000000000, -0.3588997999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4558, 0.0000000000, -0.0000000000, 0.0000000000, 1.0561538937, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4559, NaN, -0.0641144000, 0.0000000000, 1.0429512566, -0.0000000000, -0.0641143999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4560, NaN, -0.0000000000, 0.0000000000, 0.9969317902, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4561, NaN, -0.0000000000, 0.0000000000, 1.0497669651, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4562, NaN, -0.0000000000, 0.0000000000, 1.0502026302, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4563, NaN, -0.0000000000, 0.0000000000, 1.0300116652, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4564, NaN, -0.0000000000, 0.0000000000, 1.0394949451, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4565, NaN, -0.0000000000, 0.0000000000, 1.0574889087, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4566, NaN, -0.0868362000, 0.0000000000, 1.0369479453, -0.0000000000, -0.0868361999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4567, 0.0000000000, -0.0000000000, 0.0000000000, 1.0392067784, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4568, NaN, -0.1191336000, 0.0000000000, 0.9935812383, -0.0000000000, -0.1191335999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4569, NaN, -0.0000000000, 0.0000000000, 1.0418318800, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4570, NaN, -0.0000000000, 0.0000000000, 1.0500197322, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4571, NaN, -0.0979002400, 0.0000000000, 1.0499042512, -0.0000000000, -0.0979002399, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4572, NaN, -0.0000000000, 0.0000000000, 1.0493758981, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4573, NaN, -0.0000000000, 0.0000000000, 1.0491631622, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4574, NaN, -0.0000000000, 0.0000000000, 1.0484567972, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4575, NaN, -0.0000000000, 0.0000000000, 1.0572109396, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4576, NaN, -0.0560002600, 0.0000000000, 1.0403368750, -0.0000000000, -0.0560002599, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4577, NaN, -0.0561829100, 0.0000000000, 1.0561598696, -0.0000000000, -0.0561829099, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4578, NaN, -0.0000000000, 0.0000000000, 1.0561765150, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4579, 0.0000000000, -0.0000000000, 0.0000000000, 1.0596819391, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4580, NaN, -0.0610938000, 0.0000000000, 1.0596709034, -0.0000000000, -0.0610937999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4581, NaN, -0.0000000000, 0.0000000000, 1.0591047359, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4582, NaN, -0.0000000000, 0.0000000000, 1.0580223398, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4583, NaN, -0.2294750000, 0.0000000000, 1.0126830499, -0.0000000000, -0.2294749999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4584, NaN, -0.0000000000, 0.0000000000, 1.0563919897, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000090, 0.0000000000
4585, NaN, -0.1785388000, 0.0000000000, 1.0538046890, -0.0000000000, -0.1785387999, NaN, -0.0000000090, -0.0000000090, 0.0000000000
4586, NaN, -0.0487644700, 0.0000000000, 1.0597371039, -0.0000000000, -0.0487644699, NaN, -0.0000000090, -0.0000000090, 0.0000000000
4587, NaN, -0.0000000000, 0.0000000000, 1.0587367132, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000090, 0.0000000000
4588, NaN, -0.0000000000, 0.0000000000, 1.0599924693, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4589, NaN, -0.0000000000, 0.0000000000, 1.0516650106, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4590, NaN, -0.0374070700, 0.0000000000, 1.0494779442, -0.0000000000, -0.0374070699, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4591, NaN, -0.0861469700, 0.0000000000, 1.0492591810, -0.0000000000, -0.0861469699, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4592, NaN, -0.0000000000, 0.0000000000, 1.0494439882, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4593, NaN, -0.0000000000, 0.0000000000, 1.0537739754, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4594, NaN, -0.0000000000, 0.0000000000, 1.0523258807, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4595, NaN, -0.0000000000, 0.0000000000, 1.0546054860, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4596, NaN, -0.0000000000, 0.0000000000, 1.0498108510, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4597, NaN, -0.2713555000, 0.0000000000, 1.0487614748, -0.0000000000, -0.2713554999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4598, NaN, -0.0691986500, 0.0000000000, 1.0490693644, -0.0000000000, -0.0691986499, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4599, NaN, -0.0000000000, 0.0000000000, 1.0494630223, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4600, NaN, -0.0000000000, 0.0000000000, 1.0559064044, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4601, NaN, -0.1069746000, 0.0000000000, 1.0598417714, -0.0000000000, -0.1069745999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4602, 0.0000000000, -0.0000000000, 0.0000000000, 1.0599991636, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4603, NaN, -0.0262611400, 0.0000000000, 1.0293845134, -0.0000000000, -0.0262611399, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4604, NaN, -0.0000000000, 0.0000000000, 1.0294007689, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4605, NaN, -0.0000000000, 0.0000000000, 1.0301801997, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4606, NaN, -0.0000000000, 0.0000000000, 1.0483834393, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4607, NaN, -0.0000000000, 0.0000000000, 1.0410982154, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4608, NaN, -0.0000000000, 0.0000000000, 1.0599639690, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4609, NaN, -0.0000000000, 0.0000000000, 1.0486113375, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4610, NaN, -0.0000000000, 0.0000000000, 1.0557523233, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4611, NaN, -0.0000000000, 0.0000000000, 1.0547557680, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4612, NaN, -0.0000000000, 0.0000000000, 1.0552517422, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4613, NaN, -0.0000000000, 0.0000000000, 1.0552128186, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4614, NaN, -0.0000000000, 0.0000000000, 1.0552128186, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4615, NaN, -0.0000000000, 0.0000000000, 1.0550200976, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4616, NaN, -0.0372373000, 0.0000000000, 1.0567505613, -0.0000000000, -0.0372372999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4617, 0.0000000000, -0.4372646000, 0.0000000000, 1.0427740084, -0.0000000000, -0.4372645999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4618, NaN, -0.0000000000, 0.0000000000, 1.0531581427, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4619, NaN, -0.0000000000, 0.0000000000, 1.0545558987, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4620, NaN, -0.0000000000, 0.0000000000, 1.0340781207, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4621, NaN, -0.1276397000, 0.0000000000, 1.0596691248, -0.0000000000, -0.1276396999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4622, NaN, -0.0000000000, 0.0000000000, 1.0596988964, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4623, 0.0000000000, -0.2534457000, 0.0000000000, 1.0596937087, -0.0000000000, -0.2534456999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4624, NaN, -0.0000000000, 0.0000000000, 1.0597296969, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4625, NaN, -0.0350956600, 0.0000000000, 1.0597208138, -0.0000000000, -0.0350956599, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4626, NaN, -0.0000000000, 0.0000000000, 1.0598078285, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4627, NaN, -0.0000000000, 0.0000000000, 1.0599185281, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4628, NaN, -0.0000000000, 0.0000000000, 1.0552947020, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4629, NaN, -0.0000000000, 0.0000000000, 1.0599758154, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4630, NaN, -0.0000000000, 0.0000000000, 0.9897189645, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4631, NaN, -0.0000000000, 0.0000000000, 1.0509122416, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4632, NaN, -0.0000000000, 0.0000000000, 0.9910823929, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4633, NaN, -0.0000000000, 0.0000000000, 1.0574740005, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4634, 0.0000000000, -0.0000000000, 0.0000000000, 1.0599975976, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4635, NaN, -0.0000000000, 0.0000000000, 1.0091289924, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4636, NaN, -0.0000000000, 0.0000000000, 1.0323426355, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4637, NaN, -0.0000000000, 0.0000000000, 1.0599921877, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4638, NaN, -0.0000000000, 0.0000000000, 1.0597024053, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4639, NaN, -0.0000000000, 0.0000000000, 1.0063574644, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4640, NaN, -0.0000000000, 0.0000000000, 1.0490720788, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4641, NaN, -0.0592163000, 0.0000000000, 1.0426377264, -0.0000000000, -0.0592162999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4642, NaN, -0.0000000000, 0.0000000000, 1.0499669181, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4643, 0.0000000000, -0.2901366000, 0.0000000000, 1.0493149495, -0.0000000000, -0.2901365999, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4644, NaN, -0.0000000000, 0.0000000000, 1.0395553226, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4645, NaN, -0.0000000000, 0.0000000000, 1.0531238106, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4646, NaN, -0.0000000000, 0.0000000000, 1.0598376249, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4647, NaN, -0.0000000000, 0.0000000000, 1.0420388145, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4648, NaN, -0.0228296700, 0.0000000000, 1.0411602401, -0.0000000000, -0.0228296699, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4649, NaN, -0.0000000000, 0.0000000000, 1.0413940348, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4650, NaN, -0.0000000000, 0.0000000000, 0.9798956153, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4651, NaN, -0.0000000000, 0.0000000000, 1.0135827114, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4652, 0.0000000000, -0.0000000000, 0.0000000000, 1.0596652086, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4653, NaN, -0.0000000000, 0.0000000000, 1.0242570735, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4654, NaN, -0.0206684300, 0.0000000000, 1.0242274459, -0.0000000000, -0.0206684299, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4655, NaN, -0.0000000000, 0.0000000000, 1.0271800313, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4656, NaN, -0.0384173100, 0.0000000000, 1.0255330209, -0.0000000000, -0.0384173099, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4657, NaN, -0.0000000000, 0.0000000000, 0.9528035010, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4658, NaN, -0.0000000000, 0.0000000000, 1.0249768823, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4659, NaN, -0.0000000000, 0.0000000000, 1.0579058401, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4660, NaN, -0.0000000000, 0.0000000000, 1.0391499757, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000090, 0.0000000000
4661, NaN, -0.0000000000, 0.0000000000, 1.0564217865, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4662, NaN, -0.0000000000, 0.0000000000, 1.0305071868, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4663, NaN, -0.0000000000, 0.0000000000, 1.0340386667, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4664, NaN, -0.0000000000, 0.0000000000, 1.0599941546, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4665, 0.0000000000, -0.0000000000, 0.0000000000, 1.0592923444, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4666, 0.0000000000, -0.0000000000, 0.0000000000, 1.0599985465, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4667, 0.0000000000, -0.0000000000, 0.0000000000, 1.0569404361, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4668, 0.0000000000, -0.0000000000, 0.0000000000, 1.0415118921, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4669, NaN, -0.0000000000, 0.0000000000, 1.0312196480, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4670, NaN, -0.0000000000, 0.0000000000, 1.0346143567, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4671, NaN, -0.0000000000, 0.0000000000, 1.0398388874, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4672, NaN, -0.0194869400, 0.0000000000, 0.9963157460, -0.0000000000, -0.0194869399, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4673, NaN, -0.0000000000, 0.0000000000, 0.9946881070, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4674, NaN, -0.0000000000, 0.0000000000, 0.9946900371, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4675, NaN, -0.0000000000, 0.0000000000, 1.0526972561, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4676, NaN, -0.0000000000, 0.0000000000, 1.0540180497, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4677, NaN, -0.0000000000, 0.0000000000, 1.0526969029, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4678, NaN, -0.0000000000, 0.0000000000, 1.0564124827, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4679, NaN, -0.0000000000, 0.0000000000, 1.0523221131, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4680, NaN, -0.0881214500, 0.0000000000, 1.0533406961, -0.0000000000, -0.0881214499, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4681, NaN, -0.0000000000, 0.0000000000, 1.0533563980, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4682, NaN, -0.0000000000, 0.0000000000, 1.0533612862, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4683, NaN, -0.0000000000, 0.0000000000, 1.0526829407, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4684, NaN, -0.0000000000, 0.0000000000, 1.0564476403, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4685, NaN, -0.0000000000, 0.0000000000, 1.0538886856, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4686, NaN, -0.0000000000, 0.0000000000, 1.0536836637, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4687, NaN, -0.0000000000, 0.0000000000, 1.0559869753, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4688, NaN, -0.0000000000, 0.0000000000, 1.0522241841, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4689, NaN, -0.0000000000, 0.0000000000, 1.0519338045, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4690, NaN, -0.0483138600, 0.0000000000, 1.0484914409, -0.0000000000, -0.0483138599, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4691, NaN, -0.0000000000, 0.0000000000, 1.0514991027, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4692, NaN, -0.0000000000, 0.0000000000, 1.0544980692, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
4693, NaN, -0.0000000000, 0.0000000000, 1.0550125077, -0.0000000000, 0.0000000001, NaN, -0.0000000090, -0.0000000091, 0.0000000000
